Time,B1_id,B1_pop,B1_speed,B1_reward,B2_id,B2_pop,B2_speed,B2_reward,comp1_pop,comp2_pop,comp3_pop,comp4_pop,chem1_pop,chem2_pop,time_till_eat,exploration,reward 
1844,2,2.1167359033610893,-1852.2433792487202,0.020950693646188068,1,4.718740186307404,1,0.046712281488460405,395.30652548475325,198.11082876037514,11700,3000,0.04765927668937744,0.1380766200725114,0,0,0,6,0.15735328210778965,7.983684508656827
1845,2,2.1378959593273015,-1852.2910385254095,0.021160055966212177,1,4.765919428927533,1,0.04717924262012918,395.25933808289017,198.08966140134154,11700,3000,0.0481357870561691,0.1394570739658218,0,0,0,5,0.15735328210778965,7.983684508656827
1846,2,2.1592674683076263,-1852.3391743124657,0.021371508980324805,1,4.813570299012342,1,0.047650870084809505,395.2116788886009,198.06828244174827,11700,3000,0.04861706086068512,0.1408513260860576,0,0,0,4,0.15735328210778965,7.983684508656827
1847,2,2.1808525418435365,-1852.3877913733263,0.021585073535910215,1,4.861697509491409,1,0.048127210479067095,395.16354318561076,198.0466897670652,11700,3000,0.04910314570352095,0.14225951428755948,0,0,0,3,0.15735328210778965,7.983684508656827
1848,2,2.202653312531143,-1852.43689451903,0.02180077068760644,1,4.910305820355473,1,0.04860831086406314,395.1149262105159,198.02488124164677,11700,3000,0.04959408966058994,0.1436817778006079,0,0,0,2,0.15735328210778965,7.983684508656827
1849,2,2.2246719342304986,-1852.4864886086905,0.022018621699355645,1,4.9594000391256445,1,0.04909421877017195,395.0658231523123,198.00285470852145,11700,3000,0.050089941287862344,0.14511825724512895,0,0,0,1,0.15735328210778965,7.983684508656827
1850,2,2.2469105822769695,-1852.5365785499782,0.02223864804647091,1,5.008985021327294,1,0.0495849822016492,395.01622915192104,197.98060798917916,11700,3000,0.050590749626151565,0.14656909464453655,0,0,0,0,0.15735328210778965,7.983684508656827
1851,2,2.269371453694693,-1852.5871692996043,0.02246087141772346,1,5.059065670968627,1,0.050080649641333075,394.96613930170776,197.95813888335638,11800,3000,0.05109656420594779,0.14803443343971176,0,0,0,9,0.15577974928671176,8.818726659551663
1852,2,2.292056767412142,-1852.6382658638101,0.022685313717448974,1,5.109646941024034,1,0.05058127005540758,394.91554864499807,197.93544516881943,11800,3000,0.051607435052299824,0.14951441850312067,0,0,0,8,0.15577974928671176,8.818726659551663
1853,2,2.314968764479821,-1852.6898732988625,0.022911997067679213,1,5.160733833922236,1,0.05108689289820134,394.8644521755878,197.9125246011453,11800,3000,0.05212341268974535,0.15100919615307234,0,0,0,7,0.15577974928671176,8.818726659551663
1854,2,2.33810970829011,-1852.7419967115522,0.02314094381028875,1,5.212331402039273,1,0.051597568117037085,394.8128448372486,197.8893749135005,11800,3000,0.052644548147290186,0.15251891416811839,0,0,0,6,0.15577974928671176,8.818726659551663
1855,2,2.361481884799275,-1852.7946412596996,0.023372176509165232,1,5.264444748196404,1,0.05211334615713081,394.7607215232282,197.86599381641759,11800,3000,0.05317089296343694,0.15404372180159479,0,0,0,5,0.15577974928671176,8.818726659551663
1856,2,2.385087602751676,-1852.847812152663,0.023605717952400962,1,5.317079026162944,1,0.05263427796654074,394.70807707574625,197.8423789975696,11800,3000,0.05370249919126382,0.15558376979630836,0,0,0,4,0.15577974928671176,8.818726659551663
1857,2,2.408929193906181,-1852.9015146518543,0.023841591154504904,1,5.370239441164099,1,0.053160415001154426,394.6549062854846,197.81852812154207,11800,3000,0.054239419403553625,0.15713921039936868,0,0,0,3,0.15577974928671176,8.818726659551663
1858,2,2.433009013264818,-1852.9557540712578,0.0240798193586369,1,5.42393125039384,1,0.053691809229741594,394.601203891073,197.79443882960302,11800,3000,0.05478170669797394,0.15871019737716688,0,0,0,2,0.15577974928671176,8.818726659551663
1859,2,2.4573294393036815,-1853.0105357779557,0.02432042603886364,1,5.478159763532883,1,0.05422851313904253,394.54696457856903,197.77010873947037,11800,3000,0.05532941470230857,0.16029688603050296,0,0,0,1,0.15577974928671176,8.818726659551663
1860,2,2.4818928742061166,-1853.065865192658,0.024563434902435066,1,5.532930343271797,1,0.054770579738914194,394.4921829809337,197.74553544507734,11800,3000,0.05588259757974106,0.1618994332098633,0,0,0,0,0.15577974928671176,8.818726659551663
1861,2,2.506701744098201,-1853.1217477902378,0.024808869892084306,1,5.588248405839321,1,0.05531806256752425,394.436853677501,197.72071651633527,11900,3000,0.056441310034190624,0.1635179973308491,0,0,0,9,0.15422195179384465,9.741082201722076
1862,2,2.531758499286551,-1853.178189100272,0.025056755188350266,1,5.644119421535919,1,0.05587101569659758,394.38097119344263,197.69564949889428,11900,3000,0.0570056073157011,0.16515273838975789,0,0,0,8,0.15422195179384465,9.741082201722076
1863,2,2.557065614498473,-1853.2351947075877,0.02530711521192197,1,5.700548915272633,1,0.05642949373671424,394.32452999922725,197.6703319139014,11900,3000,0.057575545225883346,0.16680381797931973,0,0,0,7,0.15422195179384465,9.741082201722076
1864,2,2.5826255891244787,-1853.2927702528136,0.025559974626005566,1,5.757542467115291,1,0.056993551842658086,394.2675245100745,197.64476125775641,11900,3000,0.05815118012341174,0.1684713993045886,0,0,0,6,0.15422195179384465,9.741082201722076
1865,2,2.6084409474631918,-1853.350921432937,0.025815358338713068,1,5.815105712834112,1,0.05756324571882043,394.20994908540337,197.61893500186517,11900,3000,0.058732568929575235,0.17015564719899196,0,0,0,5,0.15422195179384465,9.741082201722076
1866,2,2.6345142389686704,-1853.4096540018666,0.026073291505478657,1,5.873244344458766,1,0.05813863162465438,394.15179802827504,197.59285059239053,11900,3000,0.05931976913388342,0.17185672814053868,0,0,0,4,0.15422195179384465,9.741082201722076
1867,2,2.660848038500163,-1853.4689737710005,0.02633379953149273,1,5.931964110838952,1,0.058719766380185945,394.09306558483047,197.56650545000085,11900,3000,0.059912838799728356,0.1735748102681877,0,0,0,3,0.15422195179384465,9.741082201722076
